,ex_name,userId,Reference,SampleA,SampleB,choice_answerTimbre,choice_answerRhythm,choice_answerMelody,choice_answerTotal,choice_time
4418,ex202404,user102,set52/1/drums/X_1898-56.wav,set52/1/drums/C_2084-45.wav,set52/1/drums/Y_1898-20.wav,B+,NA,B-,B-,59534
4419,ex202404,user102,set52/0/guitar/X_1990-61.wav,set52/0/guitar/C_1893-9.wav,set52/0/guitar/Y_1990-12.wav,B-,B-,B-,B-,39619
4420,ex202404,user102,set52/3/drums/X_1889-3.wav,set52/3/drums/Y_1889-8.wav,set52/3/drums/C_1972-19.wav,A+,A+,NA,A+,30836
4421,ex202404,user102,set52/2/drums/X_2094-10.wav,set52/2/drums/A_2049-11.wav,set52/2/drums/B_2079-32.wav,NA,A-,NA,A-,76439
4422,ex202404,user102,samples/dummyX2.wav,samples/dummyA2.wav,samples/dummyX2.wav,B+,B+,B+,B+,35791
4423,ex202404,user102,set52/1/bass/X_1898-44.wav,set52/1/bass/C_2084-46.wav,set52/1/bass/Y_1898-23.wav,B+,B-,B-,B-,38153
4424,ex202404,user102,set52/2/guitar/X_2094-36.wav,set52/2/guitar/A_2049-25.wav,set52/2/guitar/B_2079-6.wav,B-,NA,NA,B-,58127
4425,ex202404,user102,set52/3/bass/X_1889-23.wav,set52/3/bass/A_1974-16.wav,set52/3/bass/B_2093-11.wav,A-,NA,NA,A-,50591
4426,ex202404,user102,set52/2/piano/X_2094-34.wav,set52/2/piano/A_2049-37.wav,set52/2/piano/B_2079-30.wav,A-,NA,NA,A-,84604
4427,ex202404,user102,set52/2/bass/X_2094-22.wav,set52/2/bass/C_1936-7.wav,set52/2/bass/Y_2094-3.wav,B-,B-,B-,B-,70531
4428,ex202404,user102,set52/0/bass/X_1990-35.wav,set52/0/bass/Y_1990-54.wav,set52/0/bass/C_1893-20.wav,B-,NA,NA,B-,38988
4429,ex202404,user102,set52/2/residuals/X_2094-15.wav,set52/2/residuals/Y_2094-22.wav,set52/2/residuals/C_1936-27.wav,NA,B-,NA,B-,98721
4430,ex202404,user102,set52/2/residuals/X_2094-15.wav,set52/2/residuals/A_2049-3.wav,set52/2/residuals/B_2079-14.wav,NA,A+,A+,A+,52031
4431,ex202404,user102,set52/1/bass/X_1898-44.wav,set52/1/bass/A_1952-17.wav,set52/1/bass/B_1932-23.wav,B-,NA,A-,A-,62868
4432,ex202404,user102,set52/1/piano/X_1898-46.wav,set52/1/piano/A_1952-35.wav,set52/1/piano/B_1932-14.wav,NA,A-,A-,A-,58346
4433,ex202404,user102,set52/2/piano/X_2094-34.wav,set52/2/piano/C_1936-8.wav,set52/2/piano/Y_2094-16.wav,B-,B-,B-,B-,25179
4434,ex202404,user102,set52/3/guitar/X_1889-9.wav,set52/3/guitar/C_1972-60.wav,set52/3/guitar/Y_1889-45.wav,A-,B-,B-,B-,70585
4435,ex202404,user102,samples/dummyX1.wav,samples/dummyX1.wav,samples/dummyB1.wav,A+,A+,NA,A+,31522
4436,ex202404,user102,set52/0/drums/X_1990-59.wav,set52/0/drums/C_1893-32.wav,set52/0/drums/Y_1990-77.wav,B-,B-,NA,B-,50382
4437,ex202404,user102,set52/3/drums/X_1889-3.wav,set52/3/drums/A_1974-22.wav,set52/3/drums/B_2093-32.wav,B-,NA,NA,B-,40150
4438,ex202404,user102,set52/0/piano/X_1990-66.wav,set52/0/piano/Y_1990-76.wav,set52/0/piano/C_1893-41.wav,A+,A-,A-,A-,52019
4439,ex202404,user102,set52/3/guitar/X_1889-9.wav,set52/3/guitar/A_1974-8.wav,set52/3/guitar/B_2093-14.wav,A-,NA,NA,A-,61463
4440,ex202404,user102,set52/2/guitar/X_2094-36.wav,set52/2/guitar/Y_2094-43.wav,set52/2/guitar/C_1936-42.wav,A+,NA,A-,A-,30173
4441,ex202404,user102,set52/3/bass/X_1889-23.wav,set52/3/bass/Y_1889-36.wav,set52/3/bass/C_1972-4.wav,A+,A-,A-,A-,48334
4442,ex202404,user102,set52/0/residuals/X_1990-29.wav,set52/0/residuals/A_1881-67.wav,set52/0/residuals/B_1902-13.wav,NA,NA,A-,A-,37768
4443,ex202404,user102,set52/1/residuals/X_1898-41.wav,set52/1/residuals/A_1952-26.wav,set52/1/residuals/B_1932-39.wav,NA,A-,A-,A-,64492
4444,ex202404,user102,set52/2/drums/X_2094-10.wav,set52/2/drums/C_1936-18.wav,set52/2/drums/Y_2094-12.wav,A-,A-,NA,A-,40141
4445,ex202404,user102,set52/3/piano/X_1889-2.wav,set52/3/piano/A_1974-20.wav,set52/3/piano/B_2093-31.wav,A-,NA,NA,A-,64134
4446,ex202404,user102,set52/0/drums/X_1990-59.wav,set52/0/drums/A_1881-30.wav,set52/0/drums/B_1902-43.wav,B-,B-,NA,B-,30179
4447,ex202404,user102,set52/1/residuals/X_1898-41.wav,set52/1/residuals/C_2084-51.wav,set52/1/residuals/Y_1898-32.wav,A-,A-,A-,A-,33948
4448,ex202404,user102,set52/2/bass/X_2094-22.wav,set52/2/bass/A_2049-30.wav,set52/2/bass/B_2079-26.wav,B-,NA,NA,B-,62125
4449,ex202404,user102,set52/1/guitar/X_1898-21.wav,set52/1/guitar/Y_1898-38.wav,set52/1/guitar/C_2084-45.wav,A+,A-,A-,A-,19714
4450,ex202404,user102,set52/3/residuals/X_1889-44.wav,set52/3/residuals/Y_1889-25.wav,set52/3/residuals/C_1972-30.wav,A-,A-,A-,A-,32526
4451,ex202404,user102,set52/1/piano/X_1898-46.wav,set52/1/piano/Y_1898-3.wav,set52/1/piano/C_2084-16.wav,A-,A-,A-,A-,57165
4452,ex202404,user102,set52/3/residuals/X_1889-44.wav,set52/3/residuals/A_1974-40.wav,set52/3/residuals/B_2093-23.wav,A-,NA,NA,A-,63680
4453,ex202404,user102,set52/1/guitar/X_1898-21.wav,set52/1/guitar/A_1952-26.wav,set52/1/guitar/B_1932-19.wav,A-,A-,NA,A-,40739
4454,ex202404,user102,set52/0/bass/X_1990-35.wav,set52/0/bass/A_1881-43.wav,set52/0/bass/B_1902-31.wav,NA,NA,A-,A-,69600
4455,ex202404,user103,set34/3/drums/X_2042-23.wav,set34/3/drums/Y_2042-41.wav,set34/3/drums/C_1949-33.wav,A+,A+,A+,A+,51738
4456,ex202404,user103,set34/1/residuals/X_1940-32.wav,set34/1/residuals/A_1976-47.wav,set34/1/residuals/B_2038-34.wav,A+,A+,A+,A+,26518
4457,ex202404,user103,set34/1/piano/X_1940-32.wav,set34/1/piano/A_1976-28.wav,set34/1/piano/B_2038-1.wav,A-,A-,A-,A-,25486
4458,ex202404,user103,set34/2/guitar/X_1951-9.wav,set34/2/guitar/A_1934-46.wav,set34/2/guitar/B_1981-25.wav,B+,A-,B-,B-,43059
4459,ex202404,user103,set34/2/bass/X_1951-4.wav,set34/2/bass/A_1934-30.wav,set34/2/bass/B_1981-28.wav,A+,B-,NA,A-,68700
4460,ex202404,user103,set34/1/bass/X_1940-14.wav,set34/1/bass/A_1976-20.wav,set34/1/bass/B_2038-3.wav,B-,NA,B-,B-,64350
4461,ex202404,user103,set34/2/drums/X_1951-14.wav,set34/2/drums/Y_1951-9.wav,set34/2/drums/C_2061-36.wav,NA,A+,NA,A-,26467
4462,ex202404,user103,set34/3/residuals/X_2042-9.wav,set34/3/residuals/C_1949-43.wav,set34/3/residuals/Y_2042-3.wav,NA,NA,A-,A-,34421
4463,ex202404,user103,set34/1/guitar/X_1940-10.wav,set34/1/guitar/Y_1940-33.wav,set34/1/guitar/C_2038-40.wav,A+,B-,A-,A-,25078
4464,ex202404,user103,set34/0/bass/X_1892-21.wav,set34/0/bass/A_1907-30.wav,set34/0/bass/B_1936-49.wav,A-,NA,NA,A-,25164
4465,ex202404,user103,set34/1/drums/X_1940-41.wav,set34/1/drums/Y_1940-6.wav,set34/1/drums/C_2038-33.wav,A+,A+,A-,A+,22608
4466,ex202404,user103,set34/3/bass/X_2042-19.wav,set34/3/bass/A_1973-21.wav,set34/3/bass/B_1936-26.wav,A-,A-,A-,A-,24815
4467,ex202404,user103,set34/1/guitar/X_1940-10.wav,set34/1/guitar/A_1976-35.wav,set34/1/guitar/B_2038-41.wav,B-,A-,NA,A-,22004
4468,ex202404,user103,set34/1/bass/X_1940-14.wav,set34/1/bass/Y_1940-37.wav,set34/1/bass/C_2038-6.wav,A+,A+,A+,A+,48663
4469,ex202404,user103,set34/0/bass/X_1892-21.wav,set34/0/bass/C_1975-48.wav,set34/0/bass/Y_1892-28.wav,B+,B+,B+,B+,22987
4470,ex202404,user103,set34/3/guitar/X_2042-34.wav,set34/3/guitar/A_1973-21.wav,set34/3/guitar/B_1936-42.wav,B-,B-,B-,B-,28499
4471,ex202404,user103,set34/3/guitar/X_2042-34.wav,set34/3/guitar/C_1949-46.wav,set34/3/guitar/Y_2042-16.wav,B+,B+,B+,B+,18834
4472,ex202404,user103,set34/3/bass/X_2042-19.wav,set34/3/bass/Y_2042-25.wav,set34/3/bass/C_1949-17.wav,A-,A-,A-,A-,20115
4473,ex202404,user103,set34/2/guitar/X_1951-9.wav,set34/2/guitar/Y_1951-5.wav,set34/2/guitar/C_2061-23.wav,A+,A+,A+,A+,19417
4474,ex202404,user103,set34/0/drums/X_1892-31.wav,set34/0/drums/Y_1892-10.wav,set34/0/drums/C_1975-28.wav,A+,A+,A+,A+,19821
4475,ex202404,user103,set34/2/drums/X_1951-14.wav,set34/2/drums/A_1934-34.wav,set34/2/drums/B_1981-28.wav,A-,A-,A-,A-,21163
4476,ex202404,user103,set34/1/residuals/X_1940-32.wav,set34/1/residuals/Y_1940-7.wav,set34/1/residuals/C_2038-36.wav,A+,A+,A+,A+,21929
4477,ex202404,user103,set34/0/piano/X_1892-3.wav,set34/0/piano/A_1907-29.wav,set34/0/piano/B_1936-8.wav,B+,B+,B+,B+,19521
4478,ex202404,user103,set34/2/piano/X_1951-37.wav,set34/2/piano/Y_1951-25.wav,set34/2/piano/C_2061-24.wav,A-,NA,A-,A-,25503
4479,ex202404,user103,set34/0/guitar/X_1892-21.wav,set34/0/guitar/A_1907-30.wav,set34/0/guitar/B_1936-30.wav,A-,A-,A-,A-,23162
4480,ex202404,user103,set34/0/guitar/X_1892-21.wav,set34/0/guitar/Y_1892-30.wav,set34/0/guitar/C_1975-13.wav,A+,A+,A+,A+,18858
4481,ex202404,user103,set34/3/drums/X_2042-23.wav,set34/3/drums/A_1973-16.wav,set34/3/drums/B_1936-15.wav,A+,B-,NA,A-,21656
4482,ex202404,user103,set34/2/bass/X_1951-4.wav,set34/2/bass/Y_1951-7.wav,set34/2/bass/C_2061-37.wav,A+,A+,A+,A+,18632
4483,ex202404,user103,set34/0/residuals/X_1892-20.wav,set34/0/residuals/C_1975-22.wav,set34/0/residuals/Y_1892-32.wav,B+,B+,B+,B+,20196
4484,ex202404,user103,set34/3/piano/X_2042-27.wav,set34/3/piano/A_1973-11.wav,set34/3/piano/B_1936-24.wav,B-,B+,B+,B+,26663
4485,ex202404,user103,set34/1/drums/X_1940-41.wav,set34/1/drums/A_1976-13.wav,set34/1/drums/B_2038-6.wav,B-,NA,NA,B-,24214
4486,ex202404,user103,set34/1/piano/X_1940-32.wav,set34/1/piano/Y_1940-14.wav,set34/1/piano/C_2038-54.wav,A+,A+,A+,A+,20129
4487,ex202404,user103,samples/dummyX2.wav,samples/dummyA2.wav,samples/dummyX2.wav,B+,B+,B+,B+,19311
4488,ex202404,user103,set34/2/residuals/X_1951-33.wav,set34/2/residuals/C_2061-9.wav,set34/2/residuals/Y_1951-24.wav,B+,B+,B+,B+,21636
4489,ex202404,user103,set34/3/residuals/X_2042-9.wav,set34/3/residuals/A_1973-3.wav,set34/3/residuals/B_1936-47.wav,B-,NA,NA,B-,21772
4490,ex202404,user103,set34/0/drums/X_1892-31.wav,set34/0/drums/A_1907-38.wav,set34/0/drums/B_1936-39.wav,A-,B-,NA,B-,21334
4491,ex202404,user103,set34/0/piano/X_1892-3.wav,set34/0/piano/Y_1892-21.wav,set34/0/piano/C_1975-30.wav,A+,A-,A+,A+,21005
4492,ex202404,user103,set34/3/piano/X_2042-27.wav,set34/3/piano/C_1949-40.wav,set34/3/piano/Y_2042-2.wav,B+,A-,B+,B-,26320
4493,ex202404,user103,samples/dummyX1.wav,samples/dummyX1.wav,samples/dummyB1.wav,A+,A+,A+,A+,20708
4494,ex202404,user103,set34/2/piano/X_1951-37.wav,set34/2/piano/A_1934-46.wav,set34/2/piano/B_1981-18.wav,A-,A-,A-,A-,21821
4495,ex202404,user103,set34/2/residuals/X_1951-33.wav,set34/2/residuals/A_1934-46.wav,set34/2/residuals/B_1981-2.wav,A-,NA,NA,A-,21848
4496,ex202404,user103,set34/0/residuals/X_1892-20.wav,set34/0/residuals/A_1907-14.wav,set34/0/residuals/B_1936-11.wav,B-,NA,B-,B-,20538
4497,ex202404,user104,set19/0/bass/X_2064-12.wav,set19/0/bass/A_1975-11.wav,set19/0/bass/B_2024-10.wav,A-,A-,A-,A-,88161
4498,ex202404,user104,set19/2/residuals/X_2017-35.wav,set19/2/residuals/A_2038-21.wav,set19/2/residuals/B_2053-23.wav,A-,B-,B-,B-,40983
4499,ex202404,user104,set19/1/guitar/X_2084-1.wav,set19/1/guitar/Y_2084-17.wav,set19/1/guitar/C_2069-42.wav,A-,A-,A-,A-,20555
4500,ex202404,user104,set19/1/drums/X_2084-40.wav,set19/1/drums/C_2069-22.wav,set19/1/drums/Y_2084-17.wav,B+,B-,B-,B-,32092
4501,ex202404,user104,set19/3/drums/X_2088-10.wav,set19/3/drums/Y_2088-27.wav,set19/3/drums/C_1985-32.wav,A-,A+,A-,A-,20488
4502,ex202404,user104,set19/3/bass/X_2088-17.wav,set19/3/bass/C_1985-49.wav,set19/3/bass/Y_2088-16.wav,B+,B-,B-,B-,25775
4503,ex202404,user104,set19/1/bass/X_2084-54.wav,set19/1/bass/C_2069-15.wav,set19/1/bass/Y_2084-52.wav,B+,B-,B-,B-,27750
4504,ex202404,user104,samples/dummyX2.wav,samples/dummyA2.wav,samples/dummyX2.wav,B+,B+,B+,B+,21145
4505,ex202404,user104,set19/3/guitar/X_2088-18.wav,set19/3/guitar/A_2008-19.wav,set19/3/guitar/B_2054-32.wav,B-,B-,B-,B-,19176
4506,ex202404,user104,set19/0/residuals/X_2064-42.wav,set19/0/residuals/Y_2064-18.wav,set19/0/residuals/C_1881-12.wav,A-,A-,A-,A-,19296
4507,ex202404,user104,set19/3/guitar/X_2088-18.wav,set19/3/guitar/C_1985-46.wav,set19/3/guitar/Y_2088-38.wav,B-,NA,B-,B-,28289
4508,ex202404,user104,set19/3/residuals/X_2088-41.wav,set19/3/residuals/Y_2088-29.wav,set19/3/residuals/C_1985-41.wav,A-,A-,A-,A-,18882
4509,ex202404,user104,set19/0/guitar/X_2064-19.wav,set19/0/guitar/Y_2064-2.wav,set19/0/guitar/C_1881-31.wav,A-,A-,A-,A-,30038
4510,ex202404,user104,set19/1/residuals/X_2084-50.wav,set19/1/residuals/A_2051-33.wav,set19/1/residuals/B_1955-47.wav,A-,A-,A-,A-,21533
4511,ex202404,user104,set19/0/piano/X_2064-13.wav,set19/0/piano/A_1975-32.wav,set19/0/piano/B_2024-45.wav,B-,B-,B-,B-,26691
4512,ex202404,user104,set19/1/piano/X_2084-7.wav,set19/1/piano/Y_2084-40.wav,set19/1/piano/C_2069-2.wav,A+,A-,A+,A-,32093
4513,ex202404,user104,set19/2/guitar/X_2017-30.wav,set19/2/guitar/A_2038-53.wav,set19/2/guitar/B_2053-21.wav,B-,B-,B-,B-,38003
4514,ex202404,user104,set19/3/drums/X_2088-10.wav,set19/3/drums/A_2008-25.wav,set19/3/drums/B_2054-51.wav,A-,A-,A-,A-,32061
4515,ex202404,user104,set19/0/bass/X_2064-12.wav,set19/0/bass/Y_2064-22.wav,set19/0/bass/C_1881-13.wav,A+,A-,A-,A-,19424
4516,ex202404,user104,set19/2/bass/X_2017-10.wav,set19/2/bass/A_2038-6.wav,set19/2/bass/B_2053-34.wav,A-,B-,B-,B-,19112
4517,ex202404,user104,set19/1/drums/X_2084-40.wav,set19/1/drums/A_2051-35.wav,set19/1/drums/B_1955-32.wav,B-,NA,NA,B-,25236
4518,ex202404,user104,set19/3/piano/X_2088-30.wav,set19/3/piano/A_2008-29.wav,set19/3/piano/B_2054-3.wav,A-,NA,NA,A-,30549
4519,ex202404,user104,set19/2/piano/X_2017-19.wav,set19/2/piano/A_2038-16.wav,set19/2/piano/B_2053-39.wav,B-,NA,NA,B-,24546
4520,ex202404,user104,set19/3/residuals/X_2088-41.wav,set19/3/residuals/A_2008-11.wav,set19/3/residuals/B_2054-53.wav,B-,B-,B-,B-,27240
4521,ex202404,user104,set19/2/guitar/X_2017-30.wav,set19/2/guitar/C_1968-31.wav,set19/2/guitar/Y_2017-7.wav,B-,B+,B+,B+,20952
4522,ex202404,user104,samples/dummyX1.wav,samples/dummyX1.wav,samples/dummyB1.wav,A+,A+,A+,A+,19215
4523,ex202404,user104,set19/0/drums/X_2064-27.wav,set19/0/drums/A_1975-49.wav,set19/0/drums/B_2024-12.wav,B-,B-,B-,B-,19164
4524,ex202404,user104,set19/0/residuals/X_2064-42.wav,set19/0/residuals/A_1975-32.wav,set19/0/residuals/B_2024-47.wav,B-,A-,A-,A-,22658
4525,ex202404,user104,set19/0/piano/X_2064-13.wav,set19/0/piano/Y_2064-44.wav,set19/0/piano/C_1881-34.wav,A-,A-,A-,A-,20706
4526,ex202404,user104,set19/1/residuals/X_2084-50.wav,set19/1/residuals/Y_2084-39.wav,set19/1/residuals/C_2069-39.wav,A-,A-,A-,A-,18939
4527,ex202404,user104,set19/1/piano/X_2084-7.wav,set19/1/piano/A_2051-6.wav,set19/1/piano/B_1955-39.wav,A-,B-,NA,A-,30586
4528,ex202404,user104,set19/1/bass/X_2084-54.wav,set19/1/bass/A_2051-35.wav,set19/1/bass/B_1955-44.wav,B-,NA,NA,B-,72548
4529,ex202404,user104,set19/2/bass/X_2017-10.wav,set19/2/bass/Y_2017-4.wav,set19/2/bass/C_1968-10.wav,A+,A+,A+,A+,64086
4530,ex202404,user104,set19/0/guitar/X_2064-19.wav,set19/0/guitar/A_1975-27.wav,set19/0/guitar/B_2024-38.wav,B-,A-,A-,A-,30340
4531,ex202404,user104,set19/2/drums/X_2017-35.wav,set19/2/drums/A_2038-8.wav,set19/2/drums/B_2053-51.wav,B-,NA,NA,B-,27537
4532,ex202404,user104,set19/3/piano/X_2088-30.wav,set19/3/piano/C_1985-19.wav,set19/3/piano/Y_2088-37.wav,B-,B-,B-,B-,59242
4533,ex202404,user104,set19/2/residuals/X_2017-35.wav,set19/2/residuals/Y_2017-34.wav,set19/2/residuals/C_1968-35.wav,A+,A+,A+,A+,41612
4534,ex202404,user104,set19/3/bass/X_2088-17.wav,set19/3/bass/A_2008-13.wav,set19/3/bass/B_2054-46.wav,B-,NA,NA,B-,25484
4535,ex202404,user104,set19/2/piano/X_2017-19.wav,set19/2/piano/C_1968-42.wav,set19/2/piano/Y_2017-5.wav,B+,B+,B+,B+,43316
4536,ex202404,user104,set19/2/drums/X_2017-35.wav,set19/2/drums/Y_2017-2.wav,set19/2/drums/C_1968-14.wav,A+,A+,A+,A+,32016
4537,ex202404,user104,set19/1/guitar/X_2084-1.wav,set19/1/guitar/A_2051-25.wav,set19/1/guitar/B_1955-32.wav,B-,A-,A-,A-,30690
4538,ex202404,user104,set19/0/drums/X_2064-27.wav,set19/0/drums/Y_2064-42.wav,set19/0/drums/C_1881-42.wav,A-,NA,A-,A-,50442
4539,ex202404,user105,set44/3/drums/X_1947-25.wav,set44/3/drums/A_2096-12.wav,set44/3/drums/B_1896-52.wav,B+,B+,B+,B+,207106
4540,ex202404,user105,set44/0/guitar/X_2093-8.wav,set44/0/guitar/C_2010-51.wav,set44/0/guitar/Y_2093-15.wav,B+,B+,B+,B+,50170
4541,ex202404,user105,set44/2/piano/X_1955-26.wav,set44/2/piano/A_1898-12.wav,set44/2/piano/B_1891-25.wav,B+,A+,NA,A+,198038
4542,ex202404,user105,set44/2/residuals/X_1955-3.wav,set44/2/residuals/A_1898-17.wav,set44/2/residuals/B_1891-37.wav,B+,B+,A+,B+,73541
4543,ex202404,user105,set44/1/piano/X_2056-28.wav,set44/1/piano/C_1957-50.wav,set44/1/piano/Y_2056-38.wav,B+,B+,B+,B+,49486
4544,ex202404,user105,set44/0/guitar/X_2093-8.wav,set44/0/guitar/A_1972-33.wav,set44/0/guitar/B_2014-5.wav,B+,A+,B+,B+,41397
4545,ex202404,user105,samples/dummyX1.wav,samples/dummyX1.wav,samples/dummyB1.wav,A+,A+,A+,A+,29402
4546,ex202404,user105,set44/1/residuals/X_2056-12.wav,set44/1/residuals/C_1957-75.wav,set44/1/residuals/Y_2056-45.wav,B+,B+,B+,B+,75176
4547,ex202404,user105,set44/2/guitar/X_1955-10.wav,set44/2/guitar/A_1898-18.wav,set44/2/guitar/B_1891-31.wav,B+,A+,B+,B+,36549
4548,ex202404,user105,set44/0/residuals/X_2093-43.wav,set44/0/residuals/Y_2093-9.wav,set44/0/residuals/C_2010-66.wav,A+,A+,A+,A+,31079
4549,ex202404,user105,set44/3/piano/X_1947-38.wav,set44/3/piano/C_2052-36.wav,set44/3/piano/Y_1947-24.wav,B+,B+,B+,B+,34342
4550,ex202404,user105,set44/0/drums/X_2093-25.wav,set44/0/drums/C_2010-32.wav,set44/0/drums/Y_2093-7.wav,B+,A+,B+,B+,47103
4551,ex202404,user105,set44/3/residuals/X_1947-55.wav,set44/3/residuals/Y_1947-60.wav,set44/3/residuals/C_2052-37.wav,A+,A+,A+,A+,36327
4552,ex202404,user105,set44/2/drums/X_1955-31.wav,set44/2/drums/Y_1955-32.wav,set44/2/drums/C_1932-41.wav,A+,A+,A+,A+,19060
4553,ex202404,user105,samples/dummyX2.wav,samples/dummyA2.wav,samples/dummyX2.wav,B+,B+,B+,B+,34916
4554,ex202404,user105,set44/2/piano/X_1955-26.wav,set44/2/piano/C_1932-47.wav,set44/2/piano/Y_1955-41.wav,B+,B-,B-,B-,69254
4555,ex202404,user105,set44/1/drums/X_2056-34.wav,set44/1/drums/A_1896-38.wav,set44/1/drums/B_1916-13.wav,NA,A-,A-,A-,64725
4556,ex202404,user105,set44/3/drums/X_1947-25.wav,set44/3/drums/Y_1947-10.wav,set44/3/drums/C_2052-42.wav,A+,A+,A+,A+,28469
4557,ex202404,user105,set44/0/bass/X_2093-21.wav,set44/0/bass/Y_2093-26.wav,set44/0/bass/C_2010-33.wav,A+,A+,A+,A+,40847
4558,ex202404,user105,set44/3/piano/X_1947-38.wav,set44/3/piano/A_2096-16.wav,set44/3/piano/B_1896-3.wav,A-,A-,NA,A-,56799
4559,ex202404,user105,set44/0/bass/X_2093-21.wav,set44/0/bass/A_1972-1.wav,set44/0/bass/B_2014-42.wav,B-,B-,B-,B-,69349
4560,ex202404,user105,set44/2/bass/X_1955-1.wav,set44/2/bass/Y_1955-38.wav,set44/2/bass/C_1932-22.wav,A-,B-,B-,B-,87050
4561,ex202404,user105,set44/3/guitar/X_1947-50.wav,set44/3/guitar/A_2096-5.wav,set44/3/guitar/B_1896-24.wav,NA,NA,B-,B-,92175
4562,ex202404,user105,set44/1/guitar/X_2056-14.wav,set44/1/guitar/A_1896-31.wav,set44/1/guitar/B_1916-15.wav,A-,A-,A-,A-,55428
4563,ex202404,user105,set44/2/drums/X_1955-31.wav,set44/2/drums/A_1898-27.wav,set44/2/drums/B_1891-22.wav,A-,A-,A-,A-,35450
4564,ex202404,user105,set44/0/drums/X_2093-25.wav,set44/0/drums/A_1972-15.wav,set44/0/drums/B_2014-28.wav,NA,A-,A-,A-,108513
4565,ex202404,user105,set44/3/bass/X_1947-64.wav,set44/3/bass/A_2096-20.wav,set44/3/bass/B_1896-20.wav,B-,B+,B-,B-,60011
4566,ex202404,user105,set44/3/bass/X_1947-64.wav,set44/3/bass/Y_1947-45.wav,set44/3/bass/C_2052-5.wav,A-,A-,A-,A-,35561
4567,ex202404,user105,set44/3/residuals/X_1947-55.wav,set44/3/residuals/A_2096-25.wav,set44/3/residuals/B_1896-17.wav,A-,B-,A-,A-,60755
4568,ex202404,user105,set44/2/guitar/X_1955-10.wav,set44/2/guitar/Y_1955-27.wav,set44/2/guitar/C_1932-45.wav,B-,NA,NA,B-,52394
4569,ex202404,user105,set44/1/piano/X_2056-28.wav,set44/1/piano/A_1896-17.wav,set44/1/piano/B_1916-44.wav,A-,B-,A-,A-,69042
4570,ex202404,user105,set44/3/guitar/X_1947-50.wav,set44/3/guitar/C_2052-5.wav,set44/3/guitar/Y_1947-34.wav,B+,A-,NA,B-,69718
4571,ex202404,user105,set44/2/residuals/X_1955-3.wav,set44/2/residuals/Y_1955-34.wav,set44/2/residuals/C_1932-13.wav,A+,A+,A+,A+,29563
4572,ex202404,user105,set44/0/piano/X_2093-42.wav,set44/0/piano/Y_2093-29.wav,set44/0/piano/C_2010-47.wav,A-,B-,B-,A-,70930
4573,ex202404,user105,set44/1/guitar/X_2056-14.wav,set44/1/guitar/Y_2056-1.wav,set44/1/guitar/C_1957-25.wav,A-,A-,A-,A-,43349
4574,ex202404,user105,set44/2/bass/X_1955-1.wav,set44/2/bass/A_1898-12.wav,set44/2/bass/B_1891-32.wav,A-,A-,B-,A-,88703
4575,ex202404,user105,set44/0/residuals/X_2093-43.wav,set44/0/residuals/A_1972-61.wav,set44/0/residuals/B_2014-41.wav,NA,A-,NA,A-,73984
4576,ex202404,user105,set44/0/piano/X_2093-42.wav,set44/0/piano/A_1972-8.wav,set44/0/piano/B_2014-24.wav,B-,NA,A-,B-,92424
4577,ex202404,user105,set44/1/residuals/X_2056-12.wav,set44/1/residuals/A_1896-29.wav,set44/1/residuals/B_1916-32.wav,B-,B+,B-,B-,36671
4578,ex202404,user105,set44/1/bass/X_2056-31.wav,set44/1/bass/A_1896-53.wav,set44/1/bass/B_1916-27.wav,B-,B-,B-,B-,25035
4579,ex202404,user105,set44/1/bass/X_2056-31.wav,set44/1/bass/Y_2056-46.wav,set44/1/bass/C_1957-69.wav,A+,B-,A-,A-,44870
4580,ex202404,user105,set44/1/drums/X_2056-34.wav,set44/1/drums/C_1957-31.wav,set44/1/drums/Y_2056-45.wav,B+,B-,B-,B-,37608
4581,ex202404,user25,set40/2/drums/X_2030-6.wav,set40/2/drums/A_2063-42.wav,set40/2/drums/B_1976-12.wav,A-,B-,A-,A-,24811
4582,ex202404,user25,set40/1/bass/X_2019-32.wav,set40/1/bass/C_2040-21.wav,set40/1/bass/Y_2019-12.wav,B+,B+,B+,B+,22919
4583,ex202404,user25,set40/2/guitar/X_2030-10.wav,set40/2/guitar/Y_2030-55.wav,set40/2/guitar/C_1916-45.wav,A+,A+,A+,A+,20565
4584,ex202404,user25,set40/3/bass/X_1943-1.wav,set40/3/bass/A_1881-6.wav,set40/3/bass/B_2036-43.wav,A-,A-,A-,A-,18346
4585,ex202404,user25,samples/dummyX2.wav,samples/dummyA2.wav,samples/dummyX2.wav,B+,B+,B+,B+,18161
4586,ex202404,user25,set40/0/piano/X_2044-4.wav,set40/0/piano/A_2013-80.wav,set40/0/piano/B_2019-32.wav,A-,A-,A-,A-,18721
4587,ex202404,user25,set40/0/residuals/X_2044-18.wav,set40/0/residuals/Y_2044-23.wav,set40/0/residuals/C_2007-13.wav,A+,A+,A+,A+,18269
4588,ex202404,user25,set40/2/guitar/X_2030-10.wav,set40/2/guitar/A_2063-61.wav,set40/2/guitar/B_1976-46.wav,B-,B-,B-,B-,19297
4589,ex202404,user25,set40/0/drums/X_2044-27.wav,set40/0/drums/C_2007-10.wav,set40/0/drums/Y_2044-17.wav,B+,B+,B+,B+,17774
